frequency,recency,T,monetary_value,proba_alive,Pred_future_trans,Val_moy_attendu,CLV_predict
2.0,356.0,966.0,2017.73,0.9999999882096223,0.08,2315.56,177.98
1.0,51.0,216.0,977.92,0.9999999924139545,0.11,1318.38,142.03
3.0,69.0,729.0,2846.85,0.9999999045041676,0.11,3113.47,344.5
1.0,817.0,1084.0,1370.2,0.9999999986935901,0.06,1845.59,101.51
1.0,11.0,1038.0,2510.56,0.9999998183640627,0.06,3378.18,190.74
6.0,912.0,976.0,2994.73,0.9999999997214508,0.15,3128.69,462.24
1.0,401.0,415.0,7259.85,0.9999999998782505,0.09,9760.99,862.05
4.0,674.0,934.0,2066.9,0.99999999791088,0.12,2209.0,253.97
2.0,1002.0,1071.0,3924.41,0.9999999997475786,0.07,4502.03,325.4
3.0,782.0,975.0,2055.67,0.9999999989143129,0.1,2248.51,212.02
1.0,20.0,117.0,1167.98,0.9999999919443635,0.12,1573.81,190.36
2.0,354.0,911.0,726.54,0.9999999898662754,0.08,834.9,66.38
6.0,814.0,1014.0,3817.78,0.9999999986511077,0.15,3988.41,576.12
4.0,736.0,983.0,1515.51,0.999999998249949,0.11,1619.92,180.79
4.0,564.0,822.0,2360.56,0.9999999974601035,0.12,2522.73,311.54
2.0,802.0,884.0,263.54,0.9999999996196114,0.08,303.96,24.58
4.0,763.0,1054.0,2466.36,0.9999999978689624,0.11,2635.76,282.18
5.0,855.0,1001.0,1393.63,0.9999999992223811,0.13,1469.46,188.07
1.0,649.0,812.0,4097.34,0.9999999990511839,0.07,5510.73,357.99
6.0,720.0,964.0,2485.14,0.999999997859482,0.15,2596.4,386.38
4.0,974.0,998.0,2082.1,0.9999999999115132,0.11,2225.24,246.14
2.0,333.0,502.0,3135.99,0.9999999979575214,0.11,3597.92,384.25
3.0,778.0,956.0,831.33,0.999999999012162,0.1,909.98,86.8
3.0,914.0,1032.0,3254.22,0.999999999487373,0.09,3558.84,324.46
1.0,353.0,517.0,1823.25,0.9999999982829346,0.08,2454.47,198.44
3.0,941.0,960.0,3096.95,0.9999999999283868,0.1,3386.9,322.27
7.0,681.0,857.0,2753.66,0.999999998511514,0.18,2858.61,509.75
3.0,690.0,706.0,2782.39,0.9999999999178883,0.11,3043.0,342.25
2.0,562.0,891.0,913.84,0.9999999971977616,0.08,1049.69,84.51
4.0,963.0,1049.0,3784.62,0.999999999649708,0.11,4044.13,434.2
7.0,947.0,1028.0,3285.48,0.9999999996397824,0.16,3410.61,547.63
3.0,492.0,998.0,4092.92,0.9999999923367645,0.09,4475.76,416.28
3.0,653.0,932.0,3775.05,0.9999999978501888,0.1,4128.24,399.59
2.0,721.0,1022.0,1314.4,0.9999999980929168,0.08,1509.03,112.19
1.0,55.0,1061.0,3013.34,0.9999999153422753,0.06,4053.89,225.89
4.0,455.0,494.0,2748.69,0.9999999996817501,0.16,2937.39,463.29
4.0,671.0,1070.0,1135.39,0.9999999958431351,0.11,1213.82,128.77
3.0,678.0,772.0,2849.8,0.9999999994586097,0.11,3116.7,334.71
1.0,211.0,561.0,289.51,0.9999999935339723,0.08,393.19,30.67
2.0,409.0,792.0,5126.09,0.9999999951610168,0.09,5880.04,505.04
4.0,875.0,950.0,3042.06,0.9999999996675635,0.11,3250.82,370.1
3.0,380.0,532.0,2374.28,0.9999999982850936,0.13,2596.83,333.68
2.0,887.0,1033.0,3359.75,0.9999999993549611,0.07,3854.51,284.74
7.0,844.0,1038.0,2485.93,0.9999999986754371,0.16,2580.72,411.98
3.0,947.0,1091.0,3967.69,0.9999999993791548,0.09,4338.85,382.47
4.0,890.0,962.0,2452.0,0.9999999996878814,0.11,2620.42,296.17
1.0,521.0,995.0,2179.06,0.9999999958255463,0.06,2932.66,169.82
1.0,450.0,947.0,4776.92,0.9999999948500602,0.06,6424.05,382.9
3.0,375.0,622.0,2366.54,0.9999999967055586,0.12,2588.37,309.76
7.0,529.0,833.0,1951.43,0.9999999945302993,0.18,2025.94,366.96
5.0,1000.0,1018.0,1147.21,0.9999999999355711,0.13,1209.74,153.29
2.0,182.0,741.0,2983.5,0.9999999804299832,0.09,3423.05,304.49
6.0,883.0,949.0,4181.69,0.9999999997014117,0.15,4368.54,656.06
6.0,875.0,978.0,998.92,0.9999999994896422,0.15,1043.96,154.05
5.0,801.0,1092.0,3769.6,0.999999997759909,0.12,3973.6,482.59
1.0,413.0,550.0,4000.1,0.999999998779818,0.08,5380.05,423.39
2.0,408.0,517.0,1728.77,0.9999999989807686,0.11,1984.2,209.27
2.0,708.0,800.0,4147.62,0.9999999995113613,0.09,4757.99,406.47
6.0,663.0,867.0,2550.52,0.9999999982152115,0.16,2664.69,421.26
1.0,5.0,99.0,1688.44,0.999999985970591,0.12,2273.29,281.24
1.0,546.0,709.0,2760.29,0.9999999988748518,0.07,3713.8,259.03
2.0,351.0,362.0,1102.24,0.9999999998903482,0.12,1265.73,153.18
9.0,895.0,1091.0,2762.5,0.9999999985612951,0.19,2843.7,535.33
2.0,231.0,602.0,1129.31,0.999999991952483,0.1,1296.78,127.77
4.0,586.0,684.0,1890.66,0.9999999993139004,0.14,2020.71,274.62
2.0,304.0,843.0,1402.24,0.9999999887722465,0.08,1609.76,133.66
2.0,574.0,659.0,4638.79,0.9999999994457809,0.1,5321.24,502.13
5.0,549.0,637.0,2224.14,0.9999999993277087,0.16,2344.77,382.45
3.0,739.0,980.0,3991.26,0.9999999984644747,0.09,4364.62,410.32
4.0,779.0,897.0,1927.12,0.9999999993675912,0.12,2059.66,242.33
2.0,516.0,647.0,4102.86,0.9999999990072921,0.1,4706.67,448.12
5.0,601.0,1010.0,2727.58,0.9999999939931683,0.13,2875.37,366.06
5.0,615.0,775.0,4431.27,0.9999999987290706,0.15,4670.96,690.08
6.0,827.0,834.0,1730.61,0.9999999999701548,0.16,1808.25,292.06
5.0,881.0,1030.0,1795.62,0.9999999992283513,0.13,1893.13,238.21
3.0,877.0,1042.0,4144.49,0.9999999992081385,0.09,4532.14,410.81
1.0,766.0,1022.0,1269.64,0.9999999986702801,0.06,1710.44,97.48
4.0,778.0,1067.0,5211.73,0.9999999979397254,0.11,5568.79,591.77
2.0,827.0,1029.0,595.6,0.9999999989915982,0.07,684.75,50.7
1.0,540.0,976.0,2459.73,0.9999999963898509,0.06,3309.86,193.84
2.0,425.0,438.0,1793.97,0.9999999998926856,0.11,2058.97,232.38
2.0,908.0,978.0,2721.62,0.9999999997166675,0.08,3122.74,238.3
2.0,750.0,961.0,1434.29,0.9999999988227819,0.08,1646.51,126.94
1.0,371.0,921.0,5648.76,0.9999999928469139,0.06,7595.76,460.05
6.0,768.0,991.0,3350.91,0.9999999982903631,0.15,3500.74,512.59
2.0,28.0,827.0,5069.74,0.9999998530359847,0.08,5815.43,487.96
4.0,582.0,595.0,1484.84,0.999999999920751,0.15,1587.15,230.64
1.0,425.0,498.0,2267.46,0.9999999993868041,0.08,3051.46,250.65
2.0,848.0,901.0,2929.36,0.9999999997732774,0.08,3360.97,268.89
4.0,373.0,1061.0,4104.25,0.9999999711145118,0.11,4385.61,467.64
1.0,568.0,908.0,1513.85,0.9999999974862652,0.06,2038.65,124.48
3.0,694.0,909.0,4553.7,0.9999999985821699,0.1,4979.51,488.92
2.0,622.0,1048.0,4664.2,0.9999999964018678,0.07,5350.38,391.84
3.0,938.0,948.0,991.18,0.9999999999625595,0.1,1084.74,103.97
3.0,478.0,871.0,1996.74,0.9999999948694762,0.1,2184.08,219.67
3.0,1041.0,1092.0,2824.38,0.9999999998203835,0.09,3088.91,272.13
3.0,849.0,857.0,4842.85,0.99999999996697,0.1,5295.63,537.45
2.0,560.0,810.0,2361.94,0.9999999980329168,0.09,2710.28,229.99
1.0,303.0,395.0,2353.65,0.9999999989262687,0.09,3167.3,284.88
8.0,1086.0,1087.0,2368.43,0.9999999999967935,0.17,2447.1,420.79
2.0,771.0,820.0,2004.47,0.9999999997700166,0.09,2300.36,193.91
3.0,579.0,620.0,1717.91,0.9999999997410627,0.12,1879.24,225.24
5.0,994.0,1058.0,3452.24,0.9999999997507878,0.13,3639.12,450.57
1.0,636.0,995.0,3016.65,0.9999999976036198,0.06,4058.34,235.0
3.0,858.0,1005.0,3600.09,0.9999999992932307,0.09,3936.96,364.66
4.0,661.0,817.0,1571.59,0.9999999989356048,0.13,1679.83,208.13
2.0,462.0,550.0,3897.89,0.9999999992860269,0.1,4471.62,459.06
2.0,566.0,948.0,2842.61,0.9999999965831821,0.08,3261.49,253.44
2.0,831.0,892.0,1819.94,0.9999999997318672,0.08,2088.75,168.06
5.0,862.0,878.0,1515.18,0.9999999999336622,0.14,1597.56,220.51
7.0,835.0,926.0,3133.78,0.9999999995230247,0.17,3253.15,555.33
2.0,433.0,966.0,4188.5,0.9999999924234791,0.08,4804.87,369.32
1.0,717.0,1045.0,6618.95,0.9999999980992202,0.06,8899.65,500.48
4.0,683.0,895.0,2742.06,0.9999999984603554,0.12,2930.31,345.2
3.0,408.0,610.0,2275.56,0.9999999977047005,0.12,2488.9,300.61
3.0,932.0,1039.0,3713.9,0.9999999995503432,0.09,4061.39,368.78
5.0,382.0,1061.0,1267.21,0.9999999606554228,0.12,1336.22,165.16
4.0,798.0,903.0,3722.19,0.9999999994628239,0.12,3977.44,466.2
4.0,813.0,831.0,1937.06,0.9999999999210061,0.12,2070.28,254.15
2.0,719.0,742.0,2752.0,0.999999999886725,0.09,3157.58,280.68
1.0,371.0,615.0,5055.38,0.9999999974430456,0.08,6798.29,508.34
2.0,224.0,631.0,1645.34,0.9999999904679245,0.1,1888.53,181.99
3.0,457.0,835.0,3374.3,0.9999999949318139,0.1,3690.12,379.91
1.0,397.0,486.0,310.5,0.9999999991960291,0.08,421.4,34.97
4.0,547.0,1018.0,2510.28,0.9999999926377197,0.11,2682.69,293.26
3.0,733.0,782.0,4482.62,0.9999999997537365,0.11,4901.8,522.84
3.0,522.0,927.0,2423.63,0.999999995132854,0.1,2650.78,257.37
1.0,337.0,776.0,2701.72,0.9999999942454108,0.07,3635.09,241.95
3.0,989.0,1057.0,962.46,0.9999999997428672,0.09,1053.34,94.66
1.0,279.0,1012.0,2245.36,0.9999999855990589,0.06,3021.76,173.23
5.0,1083.0,1084.0,2691.34,0.9999999999967875,0.12,2837.17,346.12
3.0,623.0,897.0,1707.22,0.9999999977904459,0.1,1867.56,184.76
3.0,561.0,1000.0,1190.82,0.9999999948933913,0.09,1303.0,121.05
1.0,515.0,726.0,1889.55,0.9999999984142762,0.07,2543.57,175.28
6.0,882.0,889.0,1245.34,0.9999999999720275,0.16,1301.36,202.86
3.0,781.0,893.0,3263.06,0.9999999994301889,0.1,3568.5,353.92
3.0,578.0,676.0,3084.79,0.9999999993315616,0.12,3373.61,387.77
5.0,813.0,838.0,1735.96,0.999999999888191,0.14,1830.25,259.25
2.0,331.0,679.0,1543.13,0.9999999947859364,0.09,1771.32,164.7
5.0,377.0,672.0,1710.76,0.9999999941757176,0.16,1803.69,286.64
2.0,976.0,1002.0,4233.26,0.9999999999055691,0.08,4856.2,365.32
4.0,295.0,470.0,951.13,0.9999999971012634,0.16,1016.96,163.72
2.0,407.0,618.0,1579.6,0.9999999978015373,0.1,1813.14,176.46
2.0,588.0,872.0,1025.44,0.9999999978003846,0.08,1177.66,95.97
3.0,723.0,994.0,900.94,0.9999999981582046,0.09,986.08,91.93
1.0,348.0,1060.0,1587.88,0.9999999888571401,0.06,2138.14,119.21
4.0,618.0,1028.0,1006.66,0.9999999951524394,0.11,1076.29,116.97
1.0,936.0,1024.0,2762.5,0.9999999996590299,0.06,3716.77,211.58
2.0,622.0,682.0,2439.29,0.9999999996471309,0.09,2798.98,259.69
2.0,221.0,526.0,1363.02,0.9999999936894677,0.11,1564.78,163.82
7.0,725.0,742.0,3861.98,0.9999999999148435,0.19,4008.99,772.32
5.0,863.0,934.0,3079.41,0.999999999675049,0.13,3246.18,432.61
3.0,268.0,529.0,3515.37,0.999999995005658,0.13,3844.34,495.19
4.0,582.0,644.0,1699.77,0.9999999995895454,0.14,1816.77,254.31
1.0,246.0,577.0,4806.75,0.9999999946962443,0.08,6464.14,497.86
3.0,895.0,945.0,3467.86,0.9999999997947138,0.1,3792.4,364.16
1.0,523.0,548.0,4734.92,0.9999999998322144,0.08,6367.61,501.92
2.0,1027.0,1061.0,1447.55,0.9999999998819606,0.07,1661.72,120.79
3.0,839.0,979.0,2078.14,0.9999999993164559,0.1,2273.07,213.82
2.0,368.0,406.0,2515.53,0.999999999631177,0.12,2886.41,335.28
1.0,763.0,897.0,1039.8,0.9999999993468927,0.06,1401.55,86.17
3.0,834.0,1094.0,3363.62,0.9999999985174626,0.09,3678.44,323.71
6.0,804.0,839.0,1563.76,0.9999999998367719,0.16,1633.96,263.05
1.0,46.0,1060.0,1866.34,0.9999999050243961,0.06,2512.38,140.07
2.0,205.0,674.0,2198.95,0.9999999870269309,0.09,2523.38,235.49
2.0,723.0,803.0,2549.79,0.9999999995884308,0.09,2925.7,249.44
1.0,422.0,499.0,2108.34,0.9999999993476021,0.08,2837.61,232.89
2.0,378.0,949.0,3220.52,0.9999999901460866,0.08,3694.85,286.94
2.0,581.0,644.0,1130.42,0.9999999996022386,0.1,1298.05,123.87
5.0,798.0,1007.0,2595.2,0.9999999986343906,0.13,2735.85,348.91
2.0,375.0,607.0,2214.42,0.9999999973189135,0.1,2541.12,249.41
3.0,663.0,765.0,2224.73,0.9999999993925515,0.11,2433.33,262.58
1.0,706.0,741.0,1727.12,0.9999999998248683,0.07,2325.27,158.55
2.0,429.0,826.0,1759.71,0.9999999951472618,0.08,2019.68,169.58
1.0,303.0,507.0,1096.16,0.9999999974896701,0.08,1477.29,120.44
2.0,422.0,956.0,3796.78,0.99999999218326,0.08,4355.67,336.82
2.0,706.0,776.0,2008.89,0.9999999996343452,0.09,2305.43,200.18
2.0,766.0,880.0,2750.34,0.9999999994301347,0.08,3155.68,255.85
5.0,757.0,1048.0,2890.24,0.9999999975931491,0.13,3046.8,379.4
4.0,713.0,1089.0,2379.34,0.9999999965239268,0.11,2542.8,266.87
3.0,638.0,788.0,3337.84,0.9999999990088493,0.11,3650.26,387.76
1.0,201.0,979.0,2643.16,0.9999999787374607,0.06,3556.38,207.91
1.0,302.0,439.0,4364.75,0.9999999983667369,0.09,5870.12,507.4
3.0,857.0,866.0,2485.51,0.9999999999631475,0.1,2718.43,274.29
4.0,474.0,819.0,2889.02,0.9999999950287908,0.12,3087.31,382.02
8.0,966.0,978.0,2171.46,0.9999999999554794,0.19,2243.62,411.02
6.0,970.0,1042.0,3546.31,0.9999999997016491,0.14,3704.85,526.5
1.0,800.0,837.0,2264.14,0.9999999998364204,0.06,3047.0,194.7
5.0,610.0,901.0,1934.41,0.9999999968396545,0.14,2039.41,277.43
2.0,965.0,1014.0,4210.05,0.9999999998166877,0.08,4829.58,360.76
5.0,800.0,805.0,2424.37,0.9999999999780902,0.15,2555.8,370.01
2.0,215.0,356.0,1671.86,0.9999999975272069,0.12,1918.94,233.56
1.0,192.0,364.0,1279.59,0.9999999969118307,0.09,1723.81,159.61
3.0,619.0,1086.0,3780.94,0.9999999949728131,0.09,4134.68,365.5
3.0,140.0,248.0,3522.37,0.9999999971397568,0.17,3852.0,644.92
6.0,860.0,925.0,1746.45,0.9999999996982116,0.15,1824.79,278.12
3.0,898.0,965.0,3604.14,0.9999999997204796,0.1,3941.39,373.89
1.0,58.0,551.0,992.29,0.9999999750612647,0.08,1337.7,105.19
7.0,940.0,1059.0,1761.05,0.9999999994138011,0.16,1828.33,288.36
3.0,304.0,688.0,4355.54,0.9999999918793762,0.12,4762.87,542.69
2.0,694.0,993.0,1537.06,0.9999999980297216,0.08,1764.36,133.44
4.0,778.0,814.0,3082.95,0.9999999998302276,0.13,3294.5,409.01
1.0,188.0,872.0,1151.41,0.9999999817527251,0.06,1551.55,96.92
4.0,472.0,603.0,1357.49,0.9999999987777961,0.15,1451.1,209.56
3.0,428.0,599.0,3599.72,0.9999999982375756,0.12,3936.56,479.52
4.0,780.0,919.0,1732.92,0.9999999992303776,0.12,1852.19,214.94
2.0,149.0,1022.0,1314.95,0.9999999424619108,0.08,1509.66,112.24
5.0,1004.0,1085.0,2876.76,0.9999999996786595,0.12,3032.59,369.76
2.0,663.0,757.0,3903.41,0.999999999465452,0.09,4477.95,393.92
4.0,720.0,938.0,2462.77,0.9999999984932646,0.12,2631.93,301.85
2.0,346.0,534.0,4245.41,0.9999999977639324,0.11,4870.13,506.52
3.0,858.0,984.0,480.68,0.999999999409295,0.09,526.62,49.39
1.0,331.0,1019.0,888.42,0.9999999889038024,0.06,1198.1,68.4
5.0,1084.0,1093.0,2502.82,0.9999999999707416,0.12,2638.48,320.26
3.0,765.0,826.0,1023.23,0.999999999702168,0.1,1119.77,115.97
5.0,601.0,898.0,1455.73,0.9999999966666793,0.14,1534.91,209.19
5.0,573.0,901.0,2347.24,0.9999999957848313,0.14,2474.51,336.62
3.0,515.0,553.0,2528.98,0.9999999997311015,0.13,2765.96,349.4
5.0,949.0,1017.0,4094.69,0.999999999720014,0.13,4316.23,547.24
5.0,639.0,667.0,2952.34,0.9999999998390696,0.16,3112.25,496.41
3.0,256.0,559.0,3273.75,0.9999999934472164,0.13,3580.19,450.08
1.0,566.0,647.0,1548.1,0.9999999994836166,0.07,2084.68,152.15
2.0,512.0,950.0,4343.76,0.9999999953546057,0.08,4982.91,386.74
2.0,730.0,743.0,2181.27,0.9999999999374685,0.09,2503.1,222.35
4.0,469.0,745.0,1723.8,0.9999999965191906,0.13,1842.45,239.74
5.0,807.0,992.0,2969.36,0.9999999988635122,0.13,3130.19,402.77
4.0,696.0,847.0,2255.86,0.9999999990344335,0.12,2410.87,292.88
3.0,879.0,921.0,4020.36,0.9999999998259563,0.1,4396.43,428.46
1.0,235.0,601.0,4442.1,0.9999999937468511,0.08,5974.07,451.55
4.0,872.0,872.0,2270.22,1.0,0.12,2426.22,290.02
4.0,1046.0,1053.0,1943.42,0.999999999976535,0.11,2077.08,222.5
4.0,873.0,900.0,2934.33,0.9999999998882736,0.12,3135.72,368.23
3.0,783.0,807.0,3223.28,0.9999999998905036,0.11,3525.01,369.7
4.0,780.0,912.0,2452.55,0.9999999992773847,0.12,2621.01,305.48
2.0,827.0,945.0,1472.96,0.9999999994528139,0.08,1690.85,131.63
4.0,830.0,1030.0,1882.64,0.999999998859225,0.11,2012.14,218.42
6.0,850.0,990.0,3047.41,0.9999999992208659,0.15,3183.72,466.45
1.0,347.0,964.0,1167.98,0.999999990997097,0.06,1573.81,92.84
2.0,916.0,1045.0,5184.66,0.9999999994566326,0.07,5947.21,436.3
4.0,529.0,848.0,3618.05,0.9999999961790969,0.12,3866.18,469.37
1.0,477.0,1069.0,1322.68,0.9999999938133348,0.06,1781.72,98.83
5.0,824.0,963.0,2654.21,0.9999999992387507,0.13,2798.04,366.35
1.0,14.0,149.0,1644.24,0.9999999877722628,0.12,2213.88,257.56
1.0,73.0,810.0,870.74,0.9999999592576431,0.07,1174.34,76.39
5.0,782.0,1070.0,5174.27,0.9999999977286143,0.12,5454.05,670.67
5.0,890.0,897.0,1931.98,0.9999999999723421,0.14,2036.85,277.78
4.0,891.0,1010.0,2746.48,0.9999999994471007,0.11,2935.03,322.35
2.0,965.0,973.0,2930.46,0.9999999999710223,0.08,3362.23,257.34
3.0,559.0,1001.0,2150.7,0.9999999948126406,0.09,2352.4,218.4
5.0,633.0,995.0,1712.31,0.9999999955690131,0.13,1805.33,231.88
1.0,64.0,329.0,499.46,0.9999999892225074,0.1,675.36,64.68
1.0,657.0,938.0,3659.76,0.9999999982693957,0.06,4922.65,295.03
8.0,1006.0,1016.0,1891.48,0.9999999999645792,0.18,1954.38,350.05
2.0,293.0,456.0,1806.68,0.999999997792336,0.11,2073.54,230.34
2.0,991.0,996.0,2732.11,0.9999999999824059,0.08,3134.77,236.66
5.0,1051.0,1070.0,1963.81,0.9999999999352323,0.12,2070.39,254.59
2.0,671.0,725.0,1145.33,0.9999999997072504,0.09,1315.15,118.31
4.0,886.0,998.0,4156.73,0.9999999994819893,0.11,4441.68,491.3
3.0,167.0,961.0,2932.3,0.9999999293835403,0.1,3206.89,304.95
4.0,538.0,1003.0,1340.36,0.9999999926609437,0.11,1432.8,158.01
1.0,325.0,957.0,2439.84,0.9999999900688757,0.06,3283.13,194.5
4.0,924.0,1042.0,2023.81,0.9999999994736064,0.11,2162.96,233.17
5.0,845.0,1060.0,1723.8,0.999999998671774,0.12,1817.44,224.76
3.0,680.0,745.0,2694.36,0.999999999640319,0.11,2946.76,322.41
3.0,565.0,681.0,3551.1,0.9999999991699502,0.12,3883.41,444.74
1.0,575.0,1031.0,3364.72,0.9999999964107569,0.06,4526.13,256.6
7.0,854.0,924.0,1983.16,0.9999999996609898,0.17,2058.87,351.89
2.0,890.0,1019.0,600.57,0.9999999994401902,0.08,690.45,51.42
2.0,660.0,980.0,907.2,0.9999999977272023,0.08,1042.07,79.43
5.0,750.0,958.0,1384.12,0.9999999985403842,0.13,1459.43,191.66
1.0,307.0,606.0,764.66,0.9999999961398496,0.08,1031.77,77.69
1.0,10.0,946.0,2193.43,0.9999998431643211,0.06,2951.97,176.06
1.0,12.0,1010.0,4176.9,0.9999998334847167,0.06,5617.66,322.42
4.0,645.0,751.0,1492.58,0.9999999993194457,0.13,1595.42,206.73
2.0,429.0,641.0,2358.07,0.999999997900791,0.1,2705.84,258.79
3.0,701.0,1024.0,3835.09,0.9999999975591083,0.09,4193.88,384.15
3.0,387.0,972.0,2179.8,0.9999999864629321,0.1,2384.21,225.22
5.0,994.0,1069.0,3269.03,0.9999999997023683,0.12,3446.03,423.99
3.0,794.0,801.0,1177.56,0.9999999999691267,0.11,1288.5,135.68
2.0,676.0,928.0,1624.9,0.9999999983688002,0.08,1865.09,146.72
6.0,795.0,988.0,1459.52,0.9999999986828405,0.15,1525.08,223.71
6.0,703.0,1068.0,3121.26,0.9999999954448766,0.14,3260.86,456.55
2.0,326.0,448.0,3660.86,0.9999999985662706,0.11,4199.81,469.83
1.0,51.0,230.0,2569.12,0.9999999917981374,0.11,3456.88,366.73
4.0,825.0,903.0,3211.41,0.9999999996306312,0.12,3431.74,402.23
1.0,473.0,653.0,80.67,0.9999999985577592,0.07,112.52,8.18
2.0,724.0,915.0,1759.71,0.9999999989146138,0.08,2019.68,160.17
4.0,447.0,1022.0,2622.16,0.999999985344908,0.11,2802.21,305.61
3.0,515.0,583.0,2265.62,0.9999999994993287,0.12,2478.04,305.65
7.0,650.0,726.0,2004.0,0.9999999994970927,0.2,2080.5,405.33
1.0,347.0,477.0,1278.48,0.9999999986408585,0.08,1722.32,144.02
1.0,103.0,907.0,704.99,0.9999999622672148,0.06,951.58,58.14
6.0,974.0,1069.0,2307.98,0.9999999995888995,0.14,2411.34,337.42
1.0,574.0,663.0,217.68,0.999999999438103,0.07,296.66,21.4
4.0,840.0,1015.0,3047.04,0.9999999990538211,0.11,3256.14,356.57
1.0,657.0,784.0,257.46,0.9999999992840582,0.07,350.12,23.18
4.0,812.0,995.0,3273.56,0.9999999989590191,0.11,3498.14,387.62
5.0,706.0,877.0,2526.69,0.9999999988096302,0.14,2663.64,367.9
6.0,937.0,1023.0,1994.52,0.9999999996190347,0.15,2083.92,299.43
5.0,870.0,941.0,2707.69,0.9999999996778115,0.13,2854.4,378.77
5.0,738.0,794.0,2698.41,0.9999999997065145,0.15,2844.62,414.88
6.0,544.0,830.0,2502.46,0.999999995952308,0.16,2614.49,423.39
2.0,756.0,830.0,3735.45,0.9999999996380251,0.08,4285.34,358.87
4.0,892.0,973.0,2269.39,0.9999999996449691,0.11,2425.33,272.3
7.0,922.0,997.0,2710.72,0.9999999996615716,0.17,2814.04,460.14
2.0,27.0,782.0,3761.42,0.9999998682617375,0.09,4315.12,373.15
3.0,854.0,1039.0,3937.85,0.9999999990638084,0.09,4306.23,391.01
3.0,281.0,316.0,2933.78,0.9999999995509867,0.16,3208.51,500.85
2.0,874.0,914.0,2953.66,0.9999999998357973,0.08,3388.83,268.92
1.0,626.0,780.0,2625.48,0.9999999990755692,0.07,3532.62,234.49
5.0,1008.0,1070.0,1303.9,0.9999999997629152,0.12,1374.88,169.07
3.0,811.0,831.0,3035.8,0.9999999999123372,0.1,3320.05,342.71
1.0,437.0,963.0,288.4,0.9999999942719748,0.06,391.7,23.12
2.0,447.0,617.0,4068.06,0.9999999984543526,0.1,4666.76,454.53
3.0,427.0,985.0,1400.4,0.9999999890582897,0.09,1532.12,143.61
4.0,836.0,1089.0,3374.12,0.99999999844066,0.11,3605.57,378.41
2.0,158.0,891.0,5108.42,0.9999999625069566,0.08,5859.78,471.77
3.0,400.0,931.0,622.12,0.9999999892431756,0.1,681.26,65.98
3.0,520.0,593.0,686.57,0.999999999464116,0.12,751.72,92.0
7.0,868.0,1038.0,1872.98,0.9999999989496031,0.16,1944.51,310.41
4.0,621.0,757.0,3702.3,0.9999999990418575,0.13,3956.19,510.51
1.0,614.0,1033.0,601.12,0.9999999969891811,0.06,811.98,45.98
4.0,806.0,852.0,2155.03,0.999999999787538,0.12,2303.15,278.88
3.0,721.0,722.0,3512.43,0.9999999999951763,0.11,3841.13,427.12
3.0,877.0,1063.0,2681.84,0.9999999990844854,0.09,2933.07,262.68
2.0,257.0,527.0,4250.38,0.999999995334383,0.11,4875.83,510.03
3.0,398.0,708.0,5948.22,0.9999999956803085,0.11,6504.09,730.48
1.0,96.0,267.0,2455.31,0.9999999947819123,0.1,3303.92,336.94
1.0,42.0,392.0,636.48,0.9999999811494663,0.09,859.5,77.52
5.0,705.0,766.0,2758.74,0.9999999996613704,0.15,2908.21,432.31
2.0,865.0,893.0,1212.74,0.9999999998849851,0.08,1392.45,111.97
6.0,684.0,779.0,3542.08,0.9999999993946185,0.17,3700.43,620.06
1.0,320.0,834.0,3248.7,0.9999999925199231,0.06,4370.2,279.8
5.0,999.0,1002.0,2405.81,0.9999999999895164,0.13,2536.24,324.41
1.0,548.0,582.0,1947.01,0.9999999997812561,0.08,2620.79,201.05
6.0,739.0,893.0,3267.48,0.9999999989584667,0.16,3413.59,530.79
2.0,481.0,888.0,3223.28,0.9999999955406831,0.08,3698.02,298.3
3.0,850.0,890.0,3428.45,0.9999999998288889,0.1,3749.32,372.56
2.0,511.0,653.0,5447.1,0.9999999989015615,0.1,6248.16,592.23
2.0,485.0,693.0,3315.55,0.9999999981859404,0.09,3803.83,350.11
1.0,396.0,693.0,172.38,0.9999999969694469,0.07,235.78,16.64
7.0,870.0,909.0,1781.42,0.9999999998287254,0.17,1849.47,319.07
8.0,714.0,1069.0,1957.65,0.9999999942796192,0.18,2022.74,351.38
5.0,488.0,800.0,4472.16,0.9999999952824654,0.15,4714.06,684.76
3.0,967.0,1005.0,2347.76,0.9999999998577309,0.09,2567.84,237.84
4.0,598.0,917.0,3612.8,0.99999999670132,0.12,3860.57,448.55
5.0,658.0,841.0,3010.02,0.9999999985827639,0.14,3173.04,448.56
5.0,880.0,1061.0,788.53,0.9999999990023491,0.12,831.71,102.8
2.0,80.0,166.0,2823.27,0.9999999967153033,0.15,3239.31,481.84
3.0,478.0,933.0,1017.34,0.9999999934312638,0.1,1113.34,107.7
3.0,967.0,1003.0,2107.24,0.9999999998655142,0.09,2304.88,213.74
1.0,220.0,792.0,734.82,0.9999999878342133,0.07,991.67,65.29
4.0,629.0,875.0,4413.65,0.9999999979123231,0.12,4716.16,562.68
1.0,139.0,1055.0,1242.02,0.9999999618749263,0.06,1673.32,93.56
3.0,895.0,920.0,1891.39,0.9999999999002209,0.1,2068.9,201.75
7.0,762.0,950.0,2569.91,0.9999999985657102,0.17,2667.89,448.75
3.0,749.0,1019.0,4244.67,0.9999999982390395,0.09,4641.66,426.41
